40   20.0      0.1                 1
      5.00
 -0.794791631543E-04 -0.922305868625E-10 -0.140236311900E-04  0.100308547145E-12                      0.999901521835E+00  0.221109164812E-13
 -0.785936309414E-04 -0.771182426360E-10 -0.137898936797E-04  0.834011405800E-13                      0.999902072019E+00  0.184873863166E-13
 -0.777228161063E-04 -0.644820743378E-10 -0.135613218397E-04  0.693457613944E-13                      0.999902616090E+00  0.154576880966E-13
 -0.768663943088E-04 -0.539163658459E-10 -0.133377737511E-04  0.576609198645E-13                      0.999903154148E+00  0.129245015189E-13
 -0.760240500957E-04 -0.450818750715E-10 -0.131191121485E-04  0.479464837900E-13                      0.999903686294E+00  0.108064560239E-13
 -0.751954766100E-04 -0.376949429497E-10 -0.129052042425E-04  0.398699188097E-13                      0.999904212624E+00  0.903551672581E-14
 -0.743803753107E-04 -0.315183867270E-10 -0.126959215504E-04  0.331548581181E-13                      0.999904733232E+00  0.755479879176E-14
 -0.735784557045E-04 -0.263538852360E-10 -0.124911397344E-04  0.275716068227E-13                      0.999905248212E+00  0.631674004029E-14
 -0.727894350858E-04 -0.220356117293E-10 -0.122907384463E-04  0.229292531579E-13                      0.999905757654E+00  0.528157304641E-14
 -0.720130382881E-04 -0.184249098895E-10 -0.120946011787E-04  0.190691143649E-13                      0.999906261648E+00  0.441604766220E-14
 -0.712489974437E-04 -0.154058421099E-10 -0.119026151231E-04  0.158592912086E-13                      0.999906760279E+00  0.369236290947E-14
 -0.704970517526E-04 -0.128814671425E-10 -0.117146710335E-04  0.131901434172E-13                      0.999907253634E+00  0.308727392799E-14
 -0.697569472598E-04 -0.107707276166E-10 -0.115306630956E-04  0.109705301507E-13                      0.999907741795E+00  0.258134528802E-14
 -0.690284366406E-04 -0.900584751303E-11 -0.113504888022E-04  0.912468602023E-14                      0.999908224845E+00  0.215832667820E-14
 -0.683112789944E-04 -0.753015604175E-11 -0.111740488327E-04  0.758962511571E-14                      0.999908702862E+00  0.180463091198E-14
 -0.676052396451E-04 -0.629626806468E-11 -0.110012469384E-04  0.631298371610E-14                      0.999909175926E+00  0.150889748303E-14
 -0.669100899491E-04 -0.526456264625E-11 -0.108319898323E-04  0.525122748248E-14                      0.999909644112E+00  0.126162764876E-14
 -0.662256071105E-04 -0.440191088709E-11 -0.106661870831E-04  0.436816149704E-14                      0.999910107497E+00  0.105487931888E-14
 -0.655515740018E-04 -0.368061219795E-11 -0.105037510139E-04  0.363369194444E-14                      0.999910566152E+00  0.882011947649E-15
 -0.648877789927E-04 -0.307750486238E-11 -0.103445966046E-04  0.302279689741E-14                      0.999911020151E+00  0.737473234467E-15
 -0.642340157830E-04 -0.257317186296E-11 -0.101886413988E-04  0.251479173742E-14                      0.999911469564E+00  0.616620781061E-15
 -0.635900832428E-04 -0.215152918171E-11 -0.100358054137E-04  0.209211430255E-14                      0.999911914461E+00  0.515572976157E-15
 -0.629557852578E-04 -0.179897685302E-11 -0.988601105418E-05  0.174052344105E-14                      0.999912354908E+00  0.431084317674E-15
     10.00
 -0.563098955013E+02  0.174523059596E+01 -0.118789881737E+01 -0.506501890483E-01                      0.786857833090E+00  0.283746284673E-02
 -0.561950802774E+02  0.172478142309E+01 -0.121416089735E+01 -0.512316268350E-01                      0.787180365046E+00  0.285217796723E-02
 -0.560802650535E+02  0.170433225023E+01 -0.124042297734E+01 -0.518130646216E-01                      0.787502897002E+00  0.286689308774E-02
 -0.558857182509E+02  0.166990832279E+01 -0.128480362279E+01 -0.527700951962E-01                      0.788056250772E+00  0.289183799206E-02
 -0.556072998277E+02  0.162101987619E+01 -0.134769935743E+01 -0.540914538530E-01                      0.788864540948E+00  0.292764034163E-02
 -0.552388552660E+02  0.155700558723E+01 -0.142973708557E+01 -0.557548976878E-01                      0.789962294799E+00  0.297517329113E-02
 -0.547723556479E+02  0.147706509332E+01 -0.153152943383E+01 -0.577264292751E-01                      0.791395080960E+00  0.303554558742E-02
 -0.541978146175E+02  0.138029870333E+01 -0.165349762393E+01 -0.599563212102E-01                      0.793220095032E+00  0.311008238003E-02
 -0.535032203745E+02  0.126575685939E+01 -0.179562568539E+01 -0.623745300394E-01                      0.795506486291E+00  0.320029153337E-02
 -0.526745521281E+02  0.113249783738E+01 -0.195713584873E+01 -0.648859179727E-01                      0.798335112811E+00  0.330780887176E-02
 -0.516960220608E+02  0.979650596093E+00 -0.213608528690E+01 -0.673659860794E-01                      0.801797299026E+00  0.343431462708E-02
 -0.505507865050E+02  0.806478689441E+00 -0.232890480633E+01 -0.696581331089E-01                      0.805992058365E+00  0.358141273929E-02
