1    20.0      0.1                 1
    392.00
 -0.440556914921E-01 -0.934797500626E-02 -0.638972192202E-03  0.602869657084E-03                      0.999684261158E+00  0.712147046282E-04
 -0.374081394229E-01 -0.695314002831E-02 -0.552686222054E-03  0.506917888999E-03                      0.999695432888E+00  0.608147042443E-04
 -0.317522728381E-01 -0.505880081346E-02 -0.481177101041E-03  0.426328873395E-03                      0.999705276996E+00  0.519332488758E-04
 -0.269442404197E-01 -0.356989190716E-02 -0.421742464542E-03  0.358627976715E-03                      0.999714006853E+00  0.443487803138E-04
 -0.228601613580E-01 -0.240840282241E-02 -0.372185405440E-03  0.301741479793E-03                      0.999721799529E+00  0.378720045113E-04
 -0.193935488519E-01 -0.151043901236E-02 -0.330718874087E-03  0.253931316282E-03                      0.999728802042E+00  0.323412120742E-04
 -0.164530210801E-01 -0.823772563379E-03 -0.295888293975E-03  0.213740460959E-03                      0.999735136538E+00  0.276182719926E-04
 -0.139602787534E-01 -0.305803799952E-03 -0.266508903577E-03  0.179947233540E-03                      0.999740904565E+00  0.235852032900E-04
 -0.118483266320E-01  0.781328972651E-04 -0.241615005395E-03  0.151527063049E-03                      0.999746190620E+00  0.201412423336E-04
 -0.100599159720E-01  0.356175369631E-03 -0.220418844997E-03  0.127620493415E-03                      0.999751065075E+00  0.172003349490E-04
 -0.854618533512E-02  0.551099489496E-03 -0.202277280392E-03  0.107506409282E-03                      0.999755586598E+00  0.146889923863E-04
